r1_c338,3.0
r1_c339,5.0
r1_c340,5.0
r1_c343,5.0
r1_c344,3.0
r1_c345,3.0
r1_c347,4.0
r1_c348,4.0
r1_c350,4.0
r1_c357,5.0
r1_c359,4.0
r1_c360,3.0
r1_c363,2.0
r1_c365,4.0
r1_c371,4.0
r1_c374,4.0
r1_c378,4.0
r1_c379,4.0
r1_c380,4.0
r1_c381,5.0
r1_c387,4.0
r1_c388,5.0
r1_c389,4.0
r1_c390,5.0
r1_c393,3.0
r1_c394,4.0
r1_c395,5.0
r1_c396,4.0
r1_c398,5.0
r1_c399,4.0
r1_c401,2.0
r1_c402,5.0
r1_c403,4.0
r1_c406,4.0
r1_c407,4.0
r1_c411,4.0
r1_c412,4.0
r1_c416,5.0
r1_c417,4.0
r1_c419,4.0
r1_c422,3.0
r1_c424,1.0
r1_c425,2.0
r1_c429,3.0
r1_c432,2.0
r1_c434,4.0
r1_c435,5.0
r1_c438,4.0
r1_c441,5.0
r1_c445,3.0
r1_c447,3.0
r1_c450,4.0
r1_c454,3.0
r1_c455,4.0
r1_c456,2.0
r1_c457,4.0
r1_c458,4.0
r1_c459,4.0
r1_c460,2.0
r1_c463,1.0
r1_c465,4.0
r1_c467,4.0
r1_c468,5.0
r1_c470,3.0
r1_c471,4.0
r1_c472,5.0
r1_c478,4.0
r1_c479,5.0
r1_c483,4.0
r1_c484,5.0
r1_c486,4.0
r1_c487,5.0
r1_c488,3.0
r1_c490,3.0
r1_c493,3.0
r1_c494,3.0
r1_c495,4.0
r1_c497,4.0
r1_c500,4.0
r1_c503,5.0
r1_c505,3.0
r1_c508,5.0
r1_c512,4.0
r1_c514,5.0
r1_c517,3.0
r1_c518,4.0
r1_c521,2.0
r1_c523,5.0
r1_c525,4.0
r1_c526,5.0
r1_c532,5.0
r1_c533,4.0
r1_c534,5.0
r1_c535,3.0
r1_c536,5.0
r1_c537,2.0
r1_c540,3.0
r1_c541,4.0
r1_c542,4.0
r1_c545,5.0
r1_c548,4.0
r1_c549,5.0
r1_c550,3.0
r1_c552,3.0
r1_c553,3.0
r1_c554,3.0
r1_c560,4.0
r1_c561,2.0
r1_c562,2.0
r1_c567,3.0
r1_c569,4.0
r1_c576,4.0
r1_c577,5.0
r1_c579,4.0
r1_c580,3.0
r1_c582,4.0
r1_c588,4.0
r1_c592,4.0
r1_c593,3.0
r1_c597,3.0
r1_c599,4.0
r1_c602,4.0
r1_c605,4.0
r1_c606,5.0
r1_c609,1.0
r1_c610,4.0
r1_c612,4.0
r1_c613,4.0
r1_c614,5.0
r1_c618,4.0
r1_c620,5.0
r1_c621,3.0
r1_c622,3.0
r1_c624,4.0
r1_c630,4.0
r1_c632,3.0
r1_c634,3.0
r1_c635,4.0
r1_c636,3.0
r1_c637,4.0
r1_c642,5.0
r1_c643,5.0
r1_c648,5.0
r1_c649,5.0
r1_c650,3.0
r1_c653,4.0
r1_c654,4.0
r1_c655,2.0
r1_c657,3.0
r1_c658,4.0
r1_c660,3.0
r1_c661,5.0
r1_c663,4.0
r1_c664,4.0
r1_c665,4.0
r1_c669,5.0
r1_c674,4.0
r1_c676,5.0
r1_c677,4.0
r1_c678,5.0
r1_c679,3.0
r1_c680,4.0
r1_c682,4.0
r1_c684,4.0
r1_c689,3.0
r1_c690,4.0
r1_c691,5.0
r1_c692,4.0
r1_c697,5.0
r1_c698,4.0
r1_c699,3.0
r1_c701,4.0
r1_c703,4.0
r1_c705,5.0
r1_c706,4.0
r1_c708,5.0
r1_c709,4.0
r1_c710,4.0
r1_c714,3.0
r1_c715,5.0
r1_c716,5.0
r1_c721,5.0
r1_c723,3.0
r1_c726,4.0
r1_c727,3.0
r1_c730,4.0
r1_c731,2.0
r1_c733,2.0
r1_c735,4.0
r1_c738,5.0
r1_c742,4.0
r1_c744,4.0
r1_c745,2.0
r1_c746,4.0
r1_c747,5.0
r1_c748,4.0
r1_c749,4.0
r1_c751,3.0
r1_c756,4.0
r1_c757,4.0
r1_c759,5.0
r1_c761,1.0
r1_c763,4.0
r1_c764,4.0
r1_c767,5.0
r1_c768,5.0
r1_c769,4.0
r1_c770,5.0
r1_c771,5.0
r1_c773,3.0
r1_c777,4.0
r1_c779,4.0
r1_c785,4.0
r1_c786,4.0
r1_c788,3.0
r1_c789,3.0
r1_c790,3.0
r1_c792,4.0
r1_c793,4.0
r1_c794,4.0
r1_c795,4.0
r1_c796,2.0
r1_c798,4.0
r1_c800,4.0
r1_c804,5.0
r1_c805,4.0
r1_c806,4.0
r1_c807,4.0
r1_c815,5.0
r1_c817,4.0
r1_c821,5.0
r1_c822,4.0
r1_c823,4.0
r1_c826,4.0
r1_c829,4.0
r1_c830,4.0
r1_c831,4.0
r1_c835,3.0
r1_c838,5.0
r1_c839,4.0
r1_c843,3.0
r1_c847,3.0
r1_c852,4.0
r1_c854,3.0
r1_c864,5.0
r1_c865,1.0
r1_c867,4.0
r1_c868,4.0
r1_c870,5.0
r1_c872,3.0
r1_c879,4.0
r1_c880,4.0
r1_c881,4.0
r1_c882,5.0
r1_c883,3.0
r1_c885,5.0
r1_c886,4.0
r1_c887,5.0
r1_c889,3.0
r1_c890,4.0
r1_c892,5.0
r1_c893,5.0
r1_c894,4.0
r1_c895,4.0
r1_c896,4.0
r1_c897,5.0
r1_c899,3.0
r1_c901,5.0
r1_c902,5.0
r1_c903,3.0
r1_c907,5.0
r1_c910,4.0
r1_c913,2.0
r1_c916,4.0
r1_c917,3.0
r1_c918,3.0
r1_c919,4.0
r1_c921,3.0
r1_c922,5.0
r1_c923,3.0
r1_c924,5.0
r1_c927,5.0
r1_c929,3.0
r1_c930,3.0
r1_c932,4.0
r1_c933,3.0
r1_c934,2.0
r1_c935,3.0
r1_c936,4.0
r1_c938,4.0
r1_c941,5.0
r2_c1,3.0
r2_c5,3.0
r2_c13,3.0
r2_c22,2.0
r2_c30,3.0
r2_c42,5.0
r2_c49,1.0
r2_c64,3.0
r2_c72,3.0
r2_c83,4.0
r2_c87,4.0
r2_c92,3.0
r2_c95,2.0
r2_c102,2.0
r2_c110,3.0
r2_c130,4.0
r2_c178,4.0
r2_c193,3.0
r2_c197,3.0
r2_c200,4.0
r2_c201,2.0
r2_c207,3.0
r2_c213,4.0
r2_c217,3.0
r2_c222,3.0
r2_c234,2.0
r2_c249,3.0
r2_c250,4.0
r2_c256,5.0
r2_c267,3.0
r2_c268,2.0
r2_c271,1.0
r2_c276,4.0
r2_c279,4.0
r2_c280,3.0
r2_c292,4.0
r2_c293,3.0
r2_c301,2.0
r2_c303,3.0
r2_c305,2.0
r2_c320,4.0
r2_c325,1.0
r2_c327,2.0
r2_c346,5.0
r2_c363,4.0
r2_c373,4.0
r2_c374,4.0
r2_c378,2.0
r2_c379,3.0
r2_c385,3.0
r2_c387,4.0
r2_c393,4.0
r2_c398,3.0
r2_c399,3.0
r2_c405,1.0
r2_c407,4.0
r2_c416,4.0
r2_c425,2.0
r2_c429,3.0
r2_c435,4.0
r2_c442,3.0
r2_c450,4.0
r2_c455,4.0
r2_c466,1.0
r2_c472,5.0
r2_c484,4.0
r2_c487,3.0
r2_c495,2.0
r2_c497,1.0
r2_c506,4.0
r2_c521,3.0
r2_c532,5.0
r2_c536,4.0
r2_c543,3.0
r2_c551,2.0
r2_c561,3.0
r2_c566,5.0
r2_c600,3.0
r2_c618,2.0
r2_c621,3.0
r2_c622,4.0
r2_c627,3.0
r2_c632,4.0
r2_c640,4.0
r2_c642,4.0
r2_c643,3.0
r2_c648,4.0
r2_c650,3.0
r2_c653,1.0
r2_c655,3.0
r2_c660,2.0
r2_c671,4.0
r2_c682,3.0
r2_c686,3.0
r2_c705,3.0
r2_c709,4.0
r2_c715,3.0
r2_c727,4.0
r2_c738,3.0
r2_c746,3.0
r2_c749,4.0
r2_c751,4.0
r2_c757,3.0
r2_c764,3.0
r2_c773,3.0
r2_c774,1.0
r2_c790,3.0
r2_c795,3.0
r2_c796,5.0
r2_c798,4.0
r2_c804,4.0
r2_c806,3.0
r2_c807,4.0
r2_c815,3.0
r2_c826,3.0
r2_c830,3.0
r2_c844,4.0
r2_c846,5.0
r2_c864,4.0
r2_c868,2.0
r2_c870,2.0
r2_c880,3.0
r2_c886,4.0
r2_c889,3.0
r2_c892,4.0
r2_c896,3.0
r2_c899,3.0
r2_c916,3.0
r2_c924,3.0
r2_c934,4.0
r2_c943,5.0
r3_c1,4.0
r3_c43,2.0
r3_c49,3.0
r3_c59,4.0
r3_c62,3.0
r3_c63,2.0
r3_c81,4.0
r3_c82,2.0
r3_c95,1.0
r3_c99,3.0
r3_c104,3.0
r3_c130,5.0
r3_c145,3.0
r3_c157,3.0
r3_c160,3.0
r3_c181,2.0
r3_c207,2.0
r3_c216,4.0
r3_c221,4.0
r3_c244,5.0
r3_c246,2.0
r3_c267,4.0
r3_c268,1.0
r3_c269,3.0
r3_c276,3.0
r3_c280,2.0
r3_c286,2.0
r3_c291,3.0
r3_c293,2.0
r3_c301,2.0
r3_c303,3.0
r3_c320,4.0
r3_c336,1.0
r3_c342,2.0
r3_c343,4.0
r3_c346,3.0
r3_c393,3.0
r3_c406,3.0
r3_c417,4.0
r3_c429,2.0
r3_c432,3.0
r3_c435,3.0
r3_c450,4.0
r3_c453,4.0
r3_c456,4.0
r3_c459,2.0
r3_c463,2.0
r3_c472,5.0
r3_c486,2.0
r3_c487,5.0
r3_c497,4.0
r3_c500,4.0
r3_c523,4.0
r3_c534,4.0
r3_c537,2.0
r3_c548,1.0
r3_c551,5.0
r3_c561,3.0
r3_c569,1.0
r3_c580,5.0
r3_c582,3.0
r3_c586,5.0
r3_c592,4.0
r3_c595,4.0
r3_c606,5.0
r3_c621,5.0
r3_c622,1.0
r3_c624,3.0
r3_c654,3.0
r3_c660,1.0
r3_c663,4.0
r3_c682,3.0
r3_c699,3.0
r3_c714,5.0
r3_c747,2.0
r3_c751,3.0
r3_c756,1.0
r3_c793,4.0
r3_c795,2.0
r3_c806,2.0
r3_c854,1.0
r3_c859,5.0
r3_c880,1.0
r3_c886,3.0
r3_c889,4.0
r3_c910,2.0
r3_c916,3.0
r3_c917,1.0
r3_c923,4.0
r3_c936,4.0
r4_c1,3.0
r4_c7,5.0
r4_c10,4.0
r4_c12,5.0
r4_c13,5.0
r4_c16,5.0
r4_c18,3.0
r4_c19,4.0
r4_c22,5.0
r4_c43,4.0
r4_c49,2.0
r4_c59,4.0
r4_c62,4.0
r4_c64,3.0
r4_c77,3.0
r4_c83,2.0
r4_c84,3.0
r4_c87,5.0
r4_c92,4.0
r4_c94,4.0
r4_c99,5.0
r4_c102,2.0
r4_c109,2.0
r4_c115,4.0
r4_c130,2.0
r4_c144,4.0
r4_c151,5.0
r4_c158,4.0
r4_c160,4.0
r4_c189,5.0
r4_c194,4.0
r4_c197,3.0
r4_c198,3.0
r4_c201,4.0
r4_c207,4.0
r4_c210,4.0
r4_c216,5.0
r4_c218,3.0
r4_c219,4.0
r4_c221,3.0
r4_c222,3.0
r4_c232,4.0
r4_c233,3.0
r4_c234,4.0
r4_c249,4.0
r4_c253,4.0
r4_c256,5.0
r4_c264,4.0
r4_c268,4.0
r4_c271,5.0
r4_c276,4.0
r4_c279,4.0
r4_c280,3.0
r4_c286,5.0
r4_c287,4.0
r4_c291,4.0
r4_c293,4.0
r4_c295,4.0
r4_c297,1.0
r4_c299,3.0
r4_c301,4.0
r4_c303,4.0
r4_c308,5.0
r4_c312,3.0
r4_c315,4.0
r4_c318,2.0
r4_c320,3.0
r4_c326,1.0
r4_c327,4.0
r4_c328,3.0
r4_c334,3.0
r4_c336,4.0
r4_c339,4.0
r4_c342,4.0
r4_c343,5.0
r4_c344,4.0
r4_c345,4.0
r4_c346,4.0
r4_c347,4.0
r4_c352,3.0
r4_c363,5.0
r4_c373,4.0
r4_c374,2.0
r4_c378,3.0
r4_c379,5.0
r4_c385,2.0
r4_c387,3.0
r4_c389,4.0
r4_c393,4.0
r4_c394,4.0
r4_c398,2.0
r4_c405,4.0
r4_c406,2.0
r4_c407,4.0
r4_c411,4.0
r4_c412,3.0
r4_c416,4.0
r4_c417,3.0
r4_c421,3.0
r4_c425,4.0
r4_c429,4.0
r4_c435,4.0
r4_c450,3.0
r4_c453,4.0
r4_c455,3.0
r4_c456,3.0
r4_c457,4.0
r4_c466,3.0
r4_c468,5.0
r4_c472,3.0
r4_c474,5.0
r4_c476,4.0
r4_c481,3.0
r4_c484,4.0
r4_c487,4.0
r4_c495,3.0
r4_c497,3.0
r4_c504,4.0
r4_c514,4.0
r4_c524,4.0
r4_c527,2.0
r4_c532,5.0
r4_c533,3.0
r4_c535,3.0
r4_c537,2.0
r4_c538,3.0
r4_c543,4.0
r4_c551,2.0
r4_c554,2.0
r4_c559,4.0
r4_c561,3.0
r4_c562,1.0
r4_c577,4.0
r4_c579,2.0
r4_c591,4.0
r4_c592,4.0
r4_c593,4.0
r4_c600,4.0
r4_c608,3.0
r4_c618,2.0
r4_c621,4.0
r4_c622,4.0
r4_c625,4.0
r4_c627,2.0
r4_c629,3.0
r4_c638,4.0
r4_c640,4.0
r4_c642,3.0
r4_c643,4.0
r4_c645,4.0
r4_c648,1.0
r4_c650,3.0
r4_c653,3.0
r4_c654,4.0
r4_c655,2.0
r4_c659,3.0
r4_c664,4.0
r4_c666,5.0
r4_c671,5.0
r4_c682,3.0
r4_c690,3.0
r4_c707,3.0
r4_c709,3.0
r4_c712,4.0
r4_c715,4.0
r4_c716,2.0
r4_c738,4.0
r4_c747,4.0
r4_c748,4.0
r4_c749,4.0
r4_c757,5.0
r4_c758,4.0
r4_c763,5.0
r4_c764,3.0
r4_c771,1.0
r4_c774,2.0
r4_c780,3.0
r4_c786,4.0
r4_c788,3.0
r4_c790,3.0
r4_c795,4.0
r4_c796,5.0
r4_c804,4.0
r4_c805,2.0
r4_c823,5.0
r4_c826,4.0
r4_c833,3.0
r4_c846,5.0
r4_c851,5.0
r4_c854,2.0
r4_c860,4.0
r4_c864,4.0
r4_c870,2.0
r4_c871,3.0
r4_c875,3.0
r4_c880,4.0
r4_c881,3.0
r4_c882,4.0
r4_c883,4.0
r4_c886,3.0
r4_c889,3.0
r4_c896,3.0
r4_c903,4.0
r4_c913,4.0
r4_c916,4.0
r4_c919,1.0
r4_c933,3.0
r4_c934,5.0
r4_c940,2.0
r5_c1,3.0
r5_c13,1.0
r5_c21,2.0
r5_c28,3.0
r5_c43,4.0
r5_c44,4.0
r5_c72,4.0
r5_c92,4.0
r5_c102,3.0
r5_c109,3.0
r5_c118,2.0
r5_c130,4.0
r5_c135,3.0
r5_c145,3.0
r5_c188,4.0
r5_c207,3.0
r5_c218,3.0
r5_c234,3.0
r5_c255,2.0
r5_c256,5.0
r5_c267,3.0
r5_c269,2.0
r5_c270,5.0
r5_c276,3.0
r5_c280,4.0
r5_c291,5.0
r5_c293,3.0
r5_c303,2.0
r5_c308,4.0
r5_c311,3.0
r5_c314,4.0
r5_c332,5.0
r5_c339,3.0
r5_c344,3.0
r5_c345,3.0
r5_c363,1.0
r5_c367,4.0
r5_c368,3.0
r5_c372,4.0
r5_c374,4.0
r5_c375,4.0
r5_c378,3.0
r5_c388,4.0
r5_c393,3.0
r5_c399,3.0
r5_c405,4.0
r5_c406,4.0
r5_c417,4.0
r5_c422,3.0
r5_c425,1.0
r5_c435,2.0
r5_c437,2.0
r5_c447,3.0
r5_c468,3.0
r5_c504,4.0
r5_c506,4.0
r5_c546,5.0
r5_c551,4.0
r5_c562,4.0
r5_c577,4.0
r5_c593,4.0
r5_c604,2.0
r5_c633,3.0
r5_c643,3.0
r5_c648,4.0
r5_c655,2.0
r5_c666,2.0
r5_c671,2.0
r5_c682,3.0
r5_c709,4.0
r5_c727,3.0
r5_c741,3.0
r5_c763,4.0
r5_c776,4.0
r5_c796,4.0
r5_c805,4.0
r5_c814,3.0
r5_c833,1.0
r5_c864,4.0
r5_c880,3.0
r5_c886,3.0
r5_c892,4.0
r5_c907,5.0
r5_c916,3.0
r5_c919,4.0
r5_c925,4.0
r6_c1,5.0
r6_c9,5.0
r6_c18,5.0
r6_c63,3.0
r6_c71,3.0
r6_c76,5.0
r6_c79,4.0
r6_c90,4.0
r6_c181,1.0
r6_c198,2.0
r6_c409,4.0
r6_c486,4.0
r6_c524,5.0
r6_c537,2.0
r6_c568,3.0
r6_c590,5.0
r6_c655,4.0
r6_c662,5.0
r6_c707,3.0
r6_c758,2.0
r6_c773,3.0
r6_c806,2.0
r6_c828,1.0
r6_c870,4.0
r6_c924,4.0
r6_c936,5.0
r7_c1,4.0
r7_c6,2.0
r7_c7,5.0
r7_c8,3.0
r7_c9,4.0
r7_c10,4.0
r7_c13,2.0
r7_c14,5.0
r7_c15,1.0
r7_c16,5.0
r7_c17,4.0
r7_c21,5.0
r7_c23,4.0
r7_c24,4.0
r7_c25,4.0
r7_c26,3.0
r7_c28,5.0
r7_c30,4.0
r7_c32,4.0
r7_c37,4.0
r7_c43,4.0
r7_c44,5.0
r7_c45,3.0
r7_c46,4.0
r7_c49,4.0
r7_c52,5.0
r7_c53,3.0
r7_c54,4.0
r7_c55,3.0
r7_c56,5.0
r7_c57,4.0
r7_c58,5.0
r7_c59,4.0
r7_c60,5.0
r7_c62,4.0
r7_c64,4.0
r7_c65,1.0
r7_c66,3.0
r7_c67,5.0
r7_c68,3.0
r7_c69,5.0
r7_c72,1.0
r7_c73,4.0
r7_c74,4.0
r7_c76,4.0
r7_c79,5.0
r7_c81,4.0
r7_c82,3.0
r7_c84,4.0
r7_c87,4.0
r7_c89,5.0
r7_c92,4.0
r7_c94,4.0
r7_c95,5.0
r7_c96,5.0
r7_c97,5.0
r7_c99,4.0
r7_c101,3.0
r7_c102,2.0
r7_c104,3.0
r7_c108,5.0
r7_c109,4.0
r7_c113,3.0
r7_c115,5.0
r7_c116,2.0
r7_c117,3.0
r7_c118,5.0
r7_c119,5.0
r7_c124,4.0
r7_c130,5.0
r7_c141,5.0
r7_c142,4.0
r7_c144,2.0
r7_c145,5.0
r7_c148,5.0
r7_c151,4.0
r7_c158,5.0
r7_c159,5.0
r7_c160,3.0
r7_c162,3.0
r7_c168,1.0
r7_c176,5.0
r7_c177,4.0
r7_c178,4.0
r7_c181,4.0
r7_c184,3.0
r7_c188,5.0
r7_c189,3.0
r7_c190,4.0
r7_c192,4.0
r7_c194,3.0
r7_c198,4.0
r7_c199,4.0
r7_c200,4.0
r7_c201,3.0
r7_c203,3.0
r7_c213,4.0
r7_c214,5.0
r7_c216,5.0
r7_c217,4.0
r7_c221,4.0
r7_c222,5.0
r7_c226,4.0
r7_c227,5.0
r7_c230,3.0
r7_c234,2.0
r7_c235,4.0
r7_c243,3.0
r7_c244,4.0
r7_c247,4.0
r7_c248,2.0
r7_c249,5.0
r7_c250,4.0
r7_c251,3.0
r7_c252,4.0
r7_c255,2.0
r7_c256,4.0
r7_c262,4.0
r7_c264,5.0
r7_c265,2.0
r7_c267,5.0
r7_c268,4.0
r7_c269,3.0
r7_c270,4.0
r7_c276,5.0
r7_c277,2.0
r7_c279,5.0
r7_c280,4.0
r7_c286,4.0
r7_c289,4.0
r7_c291,5.0
r7_c292,3.0
r7_c293,3.0
r7_c294,4.0
r7_c295,5.0
r7_c296,5.0
r7_c297,4.0
r7_c299,3.0
r7_c301,4.0
r7_c303,4.0
r7_c305,4.0
r7_c308,4.0
r7_c314,4.0
r7_c320,4.0
r7_c321,4.0
r7_c323,2.0
r7_c327,3.0
r7_c328,4.0
r7_c329,3.0
r7_c331,4.0
r7_c332,4.0
r7_c334,5.0
r7_c339,4.0
r7_c342,4.0
r7_c343,5.0
r7_c344,4.0
r7_c346,2.0
r7_c347,4.0
r7_c348,4.0
r7_c352,3.0
r7_c354,4.0
r7_c357,3.0
r7_c359,5.0
r7_c363,3.0
r7_c365,2.0
r7_c366,2.0
r7_c367,5.0
r7_c368,4.0
r7_c372,3.0
r7_c374,1.0
r7_c377,4.0
r7_c378,4.0
r7_c379,5.0
r7_c380,3.0
r7_c382,2.0
r7_c386,3.0
r7_c387,5.0
r7_c393,4.0
r7_c394,5.0
r7_c397,5.0
r7_c402,4.0
r7_c403,5.0
r7_c406,4.0
r7_c407,4.0
r7_c412,5.0
r7_c413,3.0
r7_c416,4.0
r7_c417,3.0
r7_c421,3.0
r7_c422,3.0
r7_c425,3.0
r7_c429,2.0
r7_c430,3.0
r7_c432,2.0
r7_c434,1.0
r7_c435,4.0
r7_c439,4.0
r7_c441,4.0
r7_c442,4.0
r7_c445,1.0
r7_c447,5.0
r7_c450,4.0
r7_c452,5.0
r7_c453,5.0
r7_c455,4.0
r7_c457,4.0
r7_c458,4.0
r7_c459,5.0
r7_c460,3.0
r7_c463,4.0
r7_c465,5.0
r7_c466,4.0
r7_c467,5.0
r7_c468,3.0
r7_c470,3.0
r7_c472,5.0
r7_c473,2.0
r7_c474,5.0
r7_c478,1.0
r7_c484,4.0
r7_c486,5.0
r7_c490,3.0
r7_c491,3.0
r7_c493,3.0
r7_c496,4.0
r7_c497,3.0
r7_c498,3.0
r7_c499,4.0
r7_c500,5.0
r7_c501,4.0
r7_c505,3.0
r7_c514,5.0
r7_c518,3.0
r7_c521,3.0
r7_c524,2.0
r7_c525,3.0
r7_c526,4.0
r7_c527,5.0
r7_c532,5.0
r7_c534,4.0
r7_c535,5.0
r7_c537,4.0
r7_c540,4.0
r7_c546,5.0
r7_c548,5.0
r7_c551,5.0
r7_c552,3.0
r7_c554,3.0
r7_c555,4.0
r7_c560,3.0
r7_c561,5.0
r7_c566,4.0
r7_c567,4.0
r7_c569,4.0
r7_c576,5.0
r7_c577,2.0
r7_c579,3.0
r7_c580,3.0
r7_c581,4.0
r7_c582,5.0
r7_c583,5.0
r7_c588,3.0
r7_c592,5.0
r7_c603,5.0
r7_c604,4.0
r7_c606,4.0
r7_c610,2.0
r7_c612,3.0
r7_c614,2.0
r7_c617,3.0
r7_c618,4.0
r7_c620,4.0
r7_c621,4.0
r7_c622,5.0
r7_c624,4.0
r7_c627,5.0
r7_c629,2.0
r7_c630,4.0
r7_c632,3.0
r7_c634,4.0
r7_c637,1.0
r7_c643,4.0
r7_c648,3.0
r7_c650,4.0
r7_c653,2.0
r7_c655,3.0
r7_c657,3.0
r7_c658,4.0
r7_c659,3.0
r7_c660,3.0
r7_c663,4.0
r7_c664,3.0
r7_c665,4.0
r7_c666,4.0
r7_c669,3.0
r7_c671,5.0
r7_c677,4.0
r7_c678,4.0
r7_c680,5.0
r7_c682,4.0
r7_c689,5.0
r7_c693,4.0
r7_c697,5.0
r7_c699,2.0
r7_c703,4.0
r7_c706,3.0
r7_c709,3.0
r7_c714,4.0
r7_c715,3.0
r7_c717,4.0
r7_c719,2.0
r7_c722,4.0
r7_c727,2.0
r7_c730,4.0
r7_c733,3.0
r7_c735,3.0
r7_c738,4.0
r7_c741,3.0
r7_c742,3.0
r7_c745,4.0
r7_c747,4.0
r7_c748,4.0
r7_c751,3.0
r7_c757,4.0
r7_c758,5.0
r7_c761,4.0
r7_c764,4.0
r7_c770,5.0
r7_c773,2.0
r7_c774,2.0
r7_c776,4.0
r7_c778,4.0
r7_c779,3.0
r7_c786,5.0
r7_c788,4.0
r7_c790,4.0
r7_c792,4.0
r7_c793,3.0
r7_c795,5.0
r7_c802,5.0
r7_c804,4.0
r7_c805,5.0
r7_c814,4.0
r7_c815,4.0
r7_c817,4.0
r7_c823,5.0
r7_c825,5.0
r7_c831,5.0
r7_c833,3.0
r7_c834,4.0
r7_c838,5.0
r7_c839,2.0
r7_c840,4.0
r7_c843,5.0
r7_c844,3.0
r7_c847,3.0
r7_c852,3.0
r7_c854,4.0
r7_c862,5.0
r7_c864,5.0
r7_c865,5.0
r7_c867,5.0
r7_c868,5.0
r7_c870,4.0
r7_c880,3.0
r7_c881,4.0
r7_c882,4.0
r7_c883,5.0
r7_c885,3.0
r7_c886,5.0
r7_c887,4.0
r7_c889,3.0
r7_c890,4.0
r7_c892,4.0
r7_c894,4.0
r7_c896,4.0
r7_c903,2.0
r7_c905,4.0
r7_c906,3.0
r7_c908,3.0
r7_c911,4.0
r7_c913,5.0
r7_c916,4.0
r7_c919,3.0
r7_c924,4.0
r7_c927,3.0
r7_c932,4.0
r7_c933,4.0
r7_c936,4.0
r7_c938,4.0
r7_c940,4.0
r7_c941,4.0
r8_c1,1.0
r8_c6,4.0
r8_c7,5.0
r8_c11,4.0
r8_c13,4.0
r8_c16,5.0
r8_c18,5.0
r8_c19,5.0
r8_c23,4.0
r8_c24,5.0
r8_c25,4.0
r8_c43,4.0
r8_c49,3.0
r8_c57,4.0
